family,path,rows,columns,bytes
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_branch_diagnostics.csv,21,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,3607
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_v2_gate_history.csv,30,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,30244
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg/seed1/frac0.4/FedTEF-v5_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,17254
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg/seed1/frac0.4/FedTEF-v5_noniid-labeldir/round_metrics.csv,7,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,1112
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg/seed1/frac0.4/FedTEF-v5_noniid-labeldir/shared_stream_update_diagnostics.csv,90,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,9005
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg/seed1/frac0.4/FedTEF-v5_noniid-labeldir/tailagg_diagnostics_per_class.csv,3000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,579059
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg_rescue/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_branch_diagnostics.csv,21,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,3902
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg_rescue/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_v2_gate_history.csv,30,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,30174
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg_rescue/seed1/frac0.4/FedTEF-v5_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,18748
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg_rescue/seed1/frac0.4/FedTEF-v5_noniid-labeldir/round_metrics.csv,7,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,1099
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg_rescue/seed1/frac0.4/FedTEF-v5_noniid-labeldir/shared_stream_update_diagnostics.csv,90,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,9007
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_memory_tailagg_rescue/seed1/frac0.4/FedTEF-v5_noniid-labeldir/tailagg_diagnostics_per_class.csv,3000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,580591
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_branch_diagnostics.csv,21,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,2519
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_v2_gate_history.csv,30,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,22110
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,11060
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/round_metrics.csv,7,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,1123
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/shared_stream_update_diagnostics.csv,90,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,9023
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/lora_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/tailagg_diagnostics_per_class.csv,3000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,221527
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/prompt_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_branch_diagnostics.csv,21,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,2527
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/prompt_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/fedtef_v2_gate_history.csv,31,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,22728
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/prompt_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,11030
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/prompt_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/round_metrics.csv,7,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,957
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/prompt_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/shared_stream_update_diagnostics.csv,60,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,6086
cifar100_LT/fedtef_v5_component_ladder,output/cifar100_LT/fedtef_v5_component_ladder/prompt_only/seed1/frac0.4/FedTEF-v5_noniid-labeldir/tailagg_diagnostics_per_class.csv,3000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,221527
cifar100_LT/fedtef_v6_low_exposure_router_dirichlet,output/cifar100_LT/fedtef_v6_low_exposure_router_dirichlet/seed1/frac0.4/FedTEF-v6_noniid-labeldir/fedtef_branch_diagnostics.csv,63,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,11498
cifar100_LT/fedtef_v6_low_exposure_router_dirichlet,output/cifar100_LT/fedtef_v6_low_exposure_router_dirichlet/seed1/frac0.4/FedTEF-v6_noniid-labeldir/fedtef_v2_gate_history.csv,100,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,72501
cifar100_LT/fedtef_v6_low_exposure_router_dirichlet,output/cifar100_LT/fedtef_v6_low_exposure_router_dirichlet/seed1/frac0.4/FedTEF-v6_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,19029
cifar100_LT/fedtef_v6_low_exposure_router_dirichlet,output/cifar100_LT/fedtef_v6_low_exposure_router_dirichlet/seed1/frac0.4/FedTEF-v6_noniid-labeldir/round_metrics.csv,21,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,2138
cifar100_LT/fedtef_v6_low_exposure_router_dirichlet,output/cifar100_LT/fedtef_v6_low_exposure_router_dirichlet/seed1/frac0.4/FedTEF-v6_noniid-labeldir/shared_stream_update_diagnostics.csv,300,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,30219
cifar100_LT/fedtef_v6_low_exposure_router_dirichlet,output/cifar100_LT/fedtef_v6_low_exposure_router_dirichlet/seed1/frac0.4/FedTEF-v6_noniid-labeldir/tailagg_diagnostics_per_class.csv,10000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,1724133
cifar100_LT/fedtef_v7_allrows_l03,output/cifar100_LT/fedtef_v7_allrows_l03/seed1/frac0.4/FedTEF-v7_noniid-labeldir/fedtef_branch_diagnostics.csv,63,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,11353
cifar100_LT/fedtef_v7_allrows_l03,output/cifar100_LT/fedtef_v7_allrows_l03/seed1/frac0.4/FedTEF-v7_noniid-labeldir/fedtef_v2_gate_history.csv,100,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,75821
cifar100_LT/fedtef_v7_allrows_l03,output/cifar100_LT/fedtef_v7_allrows_l03/seed1/frac0.4/FedTEF-v7_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,18951
cifar100_LT/fedtef_v7_allrows_l03,output/cifar100_LT/fedtef_v7_allrows_l03/seed1/frac0.4/FedTEF-v7_noniid-labeldir/round_metrics.csv,21,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,2124
cifar100_LT/fedtef_v7_allrows_l03,output/cifar100_LT/fedtef_v7_allrows_l03/seed1/frac0.4/FedTEF-v7_noniid-labeldir/shared_stream_update_diagnostics.csv,300,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,30246
cifar100_LT/fedtef_v7_allrows_l03,output/cifar100_LT/fedtef_v7_allrows_l03/seed1/frac0.4/FedTEF-v7_noniid-labeldir/tailagg_diagnostics_per_class.csv,10000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,1741718
cifar100_LT/fedtef_v7_routed_prompt_dirichlet,output/cifar100_LT/fedtef_v7_routed_prompt_dirichlet/seed1/frac0.4/FedTEF-v7_noniid-labeldir/fedtef_branch_diagnostics.csv,63,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,11541
cifar100_LT/fedtef_v7_routed_prompt_dirichlet,output/cifar100_LT/fedtef_v7_routed_prompt_dirichlet/seed1/frac0.4/FedTEF-v7_noniid-labeldir/fedtef_v2_gate_history.csv,100,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,75927
cifar100_LT/fedtef_v7_routed_prompt_dirichlet,output/cifar100_LT/fedtef_v7_routed_prompt_dirichlet/seed1/frac0.4/FedTEF-v7_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate,18909
cifar100_LT/fedtef_v7_routed_prompt_dirichlet,output/cifar100_LT/fedtef_v7_routed_prompt_dirichlet/seed1/frac0.4/FedTEF-v7_noniid-labeldir/round_metrics.csv,21,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,2149
cifar100_LT/fedtef_v7_routed_prompt_dirichlet,output/cifar100_LT/fedtef_v7_routed_prompt_dirichlet/seed1/frac0.4/FedTEF-v7_noniid-labeldir/shared_stream_update_diagnostics.csv,300,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,30228
cifar100_LT/fedtef_v7_routed_prompt_dirichlet,output/cifar100_LT/fedtef_v7_routed_prompt_dirichlet/seed1/frac0.4/FedTEF-v7_noniid-labeldir/tailagg_diagnostics_per_class.csv,10000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,1736642
cifar100_LT/fedtef_v8_acquisition_dirichlet,output/cifar100_LT/fedtef_v8_acquisition_dirichlet/seed1/frac0.4/FedTEF-v8-acq_noniid-labeldir/fedtef_branch_diagnostics.csv,63,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate; release_reliability; class_release_gate,13593
cifar100_LT/fedtef_v8_acquisition_dirichlet,output/cifar100_LT/fedtef_v8_acquisition_dirichlet/seed1/frac0.4/FedTEF-v8-acq_noniid-labeldir/fedtef_v2_gate_history.csv,100,epoch; is_warmup; score_mode; warmup_mode; gate_mode; tail_topk; protected_count; tail_overlap_count; head_overlap_count; tail_overlap_ids; protected_ids; top_gate_ids; gate_min; gate_max; gate_mean; gate_std; score_min; score_max; score_mean; score_std; exposure_min; exposure_max; exposure_mean; opportunity_min; opportunity_max; opportunity_mean; protected_set_jaccard_with_previous_round; churn_rate; average_protected_lifetime; tail_protected_lifetime; head_protected_lifetime; head_scarcity_mean; tail_scarcity_mean; head_residual_need_mean; tail_residual_need_mean; head_tail_need_mean; tail_tail_need_mean; head_class_prior_mean; tail_class_prior_mean; head_class_prior_proxy_mean; tail_class_prior_proxy_mean; head_positive_proxy_mean; tail_positive_proxy_mean; head_observed_count_mean; tail_observed_count_mean; head_observation_ema_mean; tail_observation_ema_mean; head_reliability_mean; tail_reliability_mean; gradient_prior_lock_active; gradient_prior_lock_mode; gradient_prior_lock_source_round; gradient_prior_locked_until_round; gradient_prior_refine_swaps; gradient_prior_refine_added_ids; gradient_prior_refine_removed_ids,74778
cifar100_LT/fedtef_v8_acquisition_dirichlet,output/cifar100_LT/fedtef_v8_acquisition_dirichlet/seed1/frac0.4/FedTEF-v8-acq_noniid-labeldir/per_class_metrics.csv,100,class_id; class_group; global_count; num_support_clients; exposure_E; exposure_score_s; protected; per_class_acc_base; per_class_acc_tail_only; per_class_acc_fedtef; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate; release_reliability; class_release_gate,20459
cifar100_LT/fedtef_v8_acquisition_dirichlet,output/cifar100_LT/fedtef_v8_acquisition_dirichlet/seed1/frac0.4/FedTEF-v8-acq_noniid-labeldir/round_metrics.csv,21,epoch; method; partition; overall_acc; non_tail_acc; bottom20_tail_acc; macro_per_class_acc; head_acc; medium_acc; tail_acc; macro_f1; seed; tail_clients_per_class; tail_class_ratio,2156
cifar100_LT/fedtef_v8_acquisition_dirichlet,output/cifar100_LT/fedtef_v8_acquisition_dirichlet/seed1/frac0.4/FedTEF-v8-acq_noniid-labeldir/shared_stream_update_diagnostics.csv,300,epoch; seed; partition; stream; num_tensors; num_parameters; local_update_norm_weighted; fedavg_update_norm; cancellation_rate,30141
cifar100_LT/fedtef_v8_acquisition_dirichlet,output/cifar100_LT/fedtef_v8_acquisition_dirichlet/seed1/frac0.4/FedTEF-v8-acq_noniid-labeldir/tailagg_diagnostics_per_class.csv,10000,epoch; seed; partition; mode; class_id; class_group; global_count; observed_client_count; local_energy_sum; local_energy_mean_observed; fedavg_row_energy; tailagg_row_energy; fedavg_retention_ratio; tailagg_retention_ratio; memory_row_norm,1719321
cifar100_LT/fedtef_v8_lite_dirichlet,output/cifar100_LT/fedtef_v8_lite_dirichlet/seed1/frac0.4/FedTEF-v8-lite_noniid-labeldir/fedtef_branch_diagnostics.csv,63,epoch; scope; num_classes; num_samples; base_acc; tail_only_acc; fused_acc; fused_minus_base_acc; base_margin; base_cosine_margin; fused_margin; changed_rate; right_flip_rate; wrong_flip_rate; residual_abs; fused_delta_abs; semantic_rescue_gate; release_reliability; class_release_gate,13680
