run_id,round,overall,tail,nontail,head,middle,many,medium,few
R3c1e823fb,16,66.3,68.05,65.8625,69.15,64.76666666666667,67.4,64.6,67.0
R3c1e823fb,17,66.37,68.1,65.9375,69.35,64.8,67.54285714285714,64.6,67.06666666666666
R3c1e823fb,18,66.47,68.15,66.05,69.4,64.93333333333334,67.62857142857143,64.71428571428571,67.16666666666667
R3c1e823fb,19,66.55,68.2,66.1375,69.5,65.01666666666667,67.71428571428571,64.8,67.23333333333333
R3c1e823fb,20,66.84,68.45,66.4375,69.6,65.38333333333334,67.94285714285714,64.91428571428571,67.8
R3c1e823fb,21,66.97,68.5,66.5875,69.85,65.5,68.17142857142858,65.0,67.86666666666666
R3c1e823fb,22,67.0,68.45,66.6375,70.05,65.5,68.28571428571429,64.97142857142858,67.86666666666666
R3c1e823fb,23,67.08,68.55,66.7125,70.1,65.58333333333333,68.34285714285714,65.02857142857142,68.0
R3c1e823fb,24,67.17,68.7,66.7875,70.15,65.66666666666667,68.4,65.17142857142858,68.06666666666666
R3c1e823fb,25,67.27,68.75,66.9,70.1,65.83333333333333,68.51428571428572,65.28571428571429,68.13333333333334
R3c1e823fb,26,67.26,68.8,66.875,70.2,65.76666666666667,68.57142857142857,65.22857142857143,68.1
R3c1e823fb,27,67.28,68.8,66.9,70.2,65.8,68.62857142857143,65.22857142857143,68.1
R3c1e823fb,28,67.32,68.85,66.9375,70.25,65.83333333333333,68.62857142857143,65.25714285714285,68.2
R3c1e823fb,29,67.35,69.0,66.9375,70.25,65.83333333333333,68.62857142857143,65.25714285714285,68.3
R3c1e823fb,30,67.71,69.4,67.2875,71.05,66.03333333333333,69.2,65.37142857142857,68.7
R3c1e823fb,31,67.75,69.4,67.3375,71.05,66.1,69.31428571428572,65.34285714285714,68.73333333333333
R3c1e823fb,32,67.77,69.45,67.35,71.05,66.11666666666666,69.31428571428572,65.37142857142857,68.76666666666667
R3c1e823fb,33,67.89,69.55,67.475,71.15,66.25,69.48571428571428,65.4,68.93333333333334
R3c1e823fb,34,67.91,69.65,67.475,71.05,66.28333333333333,69.45714285714286,65.42857142857143,69.0
R3c1e823fb,35,67.96,69.8,67.5,71.1,66.3,69.48571428571428,65.45714285714286,69.1
R3c1e823fb,36,67.97,69.85,67.5,71.15,66.28333333333333,69.51428571428572,65.4,69.16666666666667
R3c1e823fb,37,68.02,69.9,67.55,71.2,66.33333333333333,69.6,65.42857142857143,69.2
R3c1e823fb,38,68.02,69.9,67.55,71.25,66.31666666666666,69.62857142857143,65.4,69.2
R3c1e823fb,39,68.1,70.05,67.6125,71.3,66.38333333333334,69.71428571428571,65.45714285714286,69.3
R3c1e823fb,40,68.34,70.6,67.775,71.8,66.43333333333334,70.0,65.51428571428572,69.7
R3c1e823fb,41,68.34,70.55,67.7875,71.8,66.45,70.0,65.45714285714286,69.76666666666667
R3c1e823fb,42,68.38,70.6,67.825,71.9,66.46666666666667,70.08571428571429,65.42857142857143,69.83333333333333
R3c1e823fb,43,68.43,70.7,67.8625,72.0,66.48333333333333,70.17142857142858,65.42857142857143,69.9
R3c1e823fb,44,68.47,70.65,67.925,72.1,66.53333333333333,70.22857142857143,65.48571428571428,69.9
R3c1e823fb,45,68.47,70.65,67.925,72.15,66.51666666666667,70.22857142857143,65.48571428571428,69.9
R3c1e823fb,46,68.51,70.6,67.9875,72.15,66.6,70.22857142857143,65.57142857142857,69.93333333333334
R3c1e823fb,47,68.53,70.55,68.025,72.25,66.61666666666666,70.28571428571429,65.6,69.9
R3c1e823fb,48,68.55,70.55,68.05,72.25,66.65,70.31428571428572,65.6,69.93333333333334
R3c1e823fb,49,68.62,70.6,68.125,72.25,66.75,70.4,65.62857142857143,70.03333333333333
R3c1e823fb,50,68.65,70.9,68.0875,72.5,66.61666666666666,70.54285714285714,65.51428571428572,70.1
R3c1e823fb,51,68.67,70.9,68.1125,72.65,66.6,70.62857142857143,65.48571428571428,70.1
R3c1e823fb,52,68.68,70.85,68.1375,72.65,66.63333333333334,70.54285714285714,65.62857142857143,70.06666666666666
R3c1e823fb,53,68.66,70.7,68.15,72.55,66.68333333333334,70.48571428571428,65.68571428571428,70.0
R3c1e823fb,54,68.67,70.75,68.15,72.6,66.66666666666667,70.48571428571428,65.68571428571428,70.03333333333333
R3c1e823fb,55,68.68,70.75,68.1625,72.6,66.68333333333334,70.45714285714286,65.74285714285715,70.03333333333333
R3c1e823fb,56,68.7,70.8,68.175,72.65,66.68333333333334,70.42857142857143,65.8,70.06666666666666
R3c1e823fb,57,68.71,70.75,68.2,72.7,66.7,70.48571428571428,65.8,70.03333333333333
R3c1e823fb,58,68.74,70.8,68.225,72.75,66.71666666666667,70.54285714285714,65.8,70.06666666666666
R3c1e823fb,59,68.8,70.85,68.2875,72.8,66.78333333333333,70.6,65.85714285714286,70.13333333333334
R3c1e823fb,60,68.84,70.8,68.35,73.1,66.76666666666667,70.74285714285715,65.91428571428571,70.03333333333333
R3c1e823fb,61,68.88,70.95,68.3625,73.1,66.78333333333333,70.77142857142857,65.88571428571429,70.16666666666667
R3c1e823fb,62,68.88,70.95,68.3625,73.1,66.78333333333333,70.74285714285715,65.91428571428571,70.16666666666667
R3c1e823fb,63,68.87,70.95,68.35,73.1,66.76666666666667,70.68571428571428,65.97142857142858,70.13333333333334
R3c1e823fb,64,68.94,71.0,68.425,73.35,66.78333333333333,70.82857142857142,65.97142857142858,70.2
R3c1e823fb,65,68.95,71.0,68.4375,73.35,66.8,70.85714285714286,66.0,70.16666666666667
R3c1e823fb,66,69.0,71.05,68.4875,73.5,66.81666666666666,70.94285714285714,66.02857142857142,70.2
R3c1e823fb,67,69.02,71.1,68.5,73.55,66.81666666666666,70.97142857142858,66.0,70.26666666666667
R3c1e823fb,68,69.08,71.15,68.5625,73.55,66.9,70.94285714285714,66.17142857142858,70.3
R3c1e823fb,69,69.1,71.2,68.575,73.6,66.9,70.97142857142858,66.14285714285714,70.36666666666666
R3c1e823fb,70,69.15,71.3,68.6125,73.75,66.9,71.14285714285714,66.05714285714286,70.43333333333334
R3c1e823fb,71,69.19,71.4,68.6375,73.8,66.91666666666667,71.17142857142858,66.11428571428571,70.46666666666667
R3c1e823fb,72,69.21,71.45,68.65,73.85,66.91666666666667,71.2,66.11428571428571,70.5
R3c1e823fb,73,69.22,71.55,68.6375,73.9,66.88333333333334,71.22857142857143,66.05714285714286,70.56666666666666
R3c1e823fb,74,69.27,71.6,68.6875,73.9,66.95,71.25714285714285,66.17142857142858,70.56666666666666
R3c1e823fb,75,69.26,71.6,68.675,73.9,66.93333333333334,71.17142857142858,66.2,70.6
R3c1e823fb,76,69.29,71.6,68.7125,73.95,66.96666666666667,71.2,66.25714285714285,70.6
R3c1e823fb,77,69.32,71.6,68.75,74.0,67.0,71.22857142857143,66.34285714285714,70.56666666666666
R3c1e823fb,78,69.39,71.7,68.8125,74.1,67.05,71.28571428571429,66.42857142857143,70.63333333333334
R3c1e823fb,79,69.39,71.6,68.8375,74.15,67.06666666666666,71.34285714285714,66.42857142857143,70.56666666666666
R3c1e823fb,80,69.39,71.65,68.825,74.15,67.05,71.31428571428572,66.42857142857143,70.6
R3c1e823fb,81,69.42,71.7,68.85,74.2,67.06666666666666,71.31428571428572,66.48571428571428,70.63333333333334
R3c1e823fb,82,69.46,71.7,68.9,74.2,67.13333333333334,71.31428571428572,66.54285714285714,70.7
R3c1e823fb,83,69.45,71.65,68.9,74.2,67.13333333333334,71.31428571428572,66.6,70.6
R3c1e823fb,84,69.44,71.6,68.9,74.2,67.13333333333334,71.31428571428572,66.6,70.56666666666666
R3c1e823fb,85,69.48,71.65,68.9375,74.2,67.18333333333334,71.31428571428572,66.68571428571428,70.6
R3c1e823fb,86,69.5,71.7,68.95,74.15,67.21666666666667,71.28571428571429,66.74285714285715,70.63333333333334
R3c1e823fb,87,69.49,71.65,68.95,74.2,67.2,71.28571428571429,66.74285714285715,70.6
R3c1e823fb,88,69.53,71.7,68.9875,74.25,67.23333333333333,71.34285714285714,66.74285714285715,70.66666666666667
R3c1e823fb,89,69.58,71.85,69.0125,74.25,67.26666666666667,71.37142857142857,66.77142857142857,70.76666666666667
R3c1e823fb,90,69.56,71.8,69.0,74.2,67.26666666666667,71.34285714285714,66.8,70.7
R3c1e823fb,91,69.58,71.85,69.0125,74.2,67.28333333333333,71.31428571428572,66.85714285714286,70.73333333333333
R3c1e823fb,92,69.59,71.85,69.025,74.2,67.3,71.31428571428572,66.88571428571429,70.73333333333333
R3c1e823fb,93,69.62,71.85,69.0625,74.25,67.33333333333333,71.34285714285714,66.94285714285714,70.73333333333333
R3c1e823fb,94,69.62,71.85,69.0625,74.25,67.33333333333333,71.34285714285714,66.94285714285714,70.73333333333333
R3c1e823fb,95,69.67,71.85,69.125,74.3,67.4,71.4,67.05714285714286,70.7
R3c1e823fb,96,69.7,71.85,69.1625,74.3,67.45,71.45714285714286,67.08571428571429,70.7
R3c1e823fb,97,69.74,71.85,69.2125,74.4,67.48333333333333,71.51428571428572,67.11428571428571,70.73333333333333
R3c1e823fb,98,69.75,71.85,69.225,74.4,67.5,71.51428571428572,67.08571428571429,70.8
R3c1e823fb,99,69.75,71.85,69.225,74.4,67.5,71.51428571428572,67.14285714285714,70.73333333333333
R3c1e823fb,100,69.76,71.85,69.2375,74.4,67.51666666666667,71.51428571428572,67.14285714285714,70.76666666666667
Rec5ad2b59,0,64.95,66.35,64.6,67.7,63.56666666666667,65.45714285714286,64.45714285714286,64.93333333333334
Rec5ad2b59,1,64.98,66.35,64.6375,67.7,63.61666666666667,65.51428571428572,64.48571428571428,64.93333333333334
Rec5ad2b59,2,65.03,66.4,64.6875,67.8,63.65,65.71428571428571,64.4,64.96666666666667
Rec5ad2b59,3,65.11,66.55,64.75,67.9,63.7,65.82857142857142,64.34285714285714,65.16666666666667
Rec5ad2b59,4,65.15,66.55,64.8,67.95,63.75,65.85714285714286,64.37142857142857,65.23333333333333
Rec5ad2b59,5,65.2,66.55,64.8625,67.95,63.833333333333336,65.88571428571429,64.4,65.33333333333333
Rec5ad2b59,6,65.27,66.6,64.9375,68.05,63.9,65.94285714285714,64.51428571428572,65.36666666666666
Rec5ad2b59,7,65.4,66.6,65.1,68.3,64.03333333333333,66.17142857142858,64.48571428571428,65.56666666666666
Rec5ad2b59,8,65.56,66.95,65.2125,68.45,64.13333333333334,66.31428571428572,64.51428571428572,65.9
Rec5ad2b59,9,65.63,67.1,65.2625,68.5,64.18333333333334,66.42857142857143,64.51428571428572,66.0
Rec5ad2b59,10,65.71,67.2,65.3375,68.65,64.23333333333333,66.57142857142857,64.51428571428572,66.1
Rec5ad2b59,11,65.72,67.25,65.3375,68.65,64.23333333333333,66.54285714285714,64.54285714285714,66.13333333333334
Rec5ad2b59,12,65.76,67.25,65.3875,68.7,64.28333333333333,66.6,64.57142857142857,66.16666666666667
Rec5ad2b59,13,65.83,67.35,65.45,68.75,64.35,66.68571428571428,64.62857142857143,66.23333333333333
Rec5ad2b59,14,65.91,67.35,65.55,68.8,64.46666666666667,66.85714285714286,64.62857142857143,66.3
Rec5ad2b59,15,66.0,67.55,65.6125,68.9,64.51666666666667,66.97142857142858,64.6,66.5
Rec5ad2b59,16,66.06,67.7,65.65,69.0,64.53333333333333,67.02857142857142,64.62857142857143,66.6
Rec5ad2b59,17,66.09,67.75,65.675,69.05,64.55,67.08571428571429,64.62857142857143,66.63333333333334
Rec5ad2b59,18,66.18,67.8,65.775,69.2,64.63333333333334,67.2,64.65714285714286,66.76666666666667
Rec5ad2b59,19,66.21,67.9,65.7875,69.2,64.65,67.2,64.68571428571428,66.83333333333333
Rec5ad2b59,20,66.29,67.95,65.875,69.2,64.76666666666667,67.34285714285714,64.71428571428571,66.9
Rec5ad2b59,21,66.29,67.95,65.875,69.2,64.76666666666667,67.42857142857143,64.65714285714286,66.86666666666666
Rec5ad2b59,22,66.31,67.95,65.9,69.35,64.75,67.48571428571428,64.65714285714286,66.86666666666666
Rec5ad2b59,23,66.4,68.05,65.9875,69.35,64.86666666666666,67.54285714285714,64.77142857142857,66.96666666666667
Rec5ad2b59,24,66.45,68.05,66.05,69.5,64.9,67.62857142857143,64.8,67.0
Rec5ad2b59,25,66.49,68.15,66.075,69.55,64.91666666666667,67.65714285714286,64.77142857142857,67.13333333333334
Rec5ad2b59,26,66.51,68.15,66.1,69.45,64.98333333333333,67.68571428571428,64.77142857142857,67.16666666666667
Rec5ad2b59,27,66.55,68.2,66.1375,69.5,65.01666666666667,67.74285714285715,64.82857142857142,67.16666666666667
Rec5ad2b59,28,66.57,68.2,66.1625,69.55,65.03333333333333,67.77142857142857,64.82857142857142,67.2
Rec5ad2b59,29,66.59,68.15,66.2,69.65,65.05,67.82857142857142,64.85714285714286,67.16666666666667
Rec5ad2b59,30,66.66,68.15,66.2875,69.65,65.16666666666667,67.88571428571429,64.94285714285714,67.23333333333333
Rec5ad2b59,31,66.69,68.15,66.325,69.65,65.21666666666667,67.88571428571429,65.0,67.26666666666667
Rec5ad2b59,32,66.69,68.15,66.325,69.7,65.2,67.91428571428571,64.94285714285714,67.3
Rec5ad2b59,33,66.71,68.15,66.35,69.7,65.23333333333333,67.94285714285714,64.94285714285714,67.33333333333333
Rec5ad2b59,34,66.72,68.15,66.3625,69.75,65.23333333333333,67.97142857142858,64.94285714285714,67.33333333333333
Rec5ad2b59,35,66.77,68.15,66.425,69.75,65.31666666666666,68.0,65.02857142857142,67.36666666666666
Rec5ad2b59,36,66.77,68.15,66.425,69.8,65.3,68.0,65.02857142857142,67.36666666666666
Rec5ad2b59,37,66.81,68.15,66.475,69.95,65.31666666666666,68.05714285714286,65.05714285714286,67.4
Rec5ad2b59,38,66.84,68.2,66.5,69.95,65.35,68.05714285714286,65.11428571428571,67.43333333333334
Rec5ad2b59,39,66.92,68.25,66.5875,70.1,65.41666666666667,68.22857142857143,65.14285714285714,67.46666666666667
Rec5ad2b59,40,66.91,68.25,66.575,70.15,65.38333333333334,68.25714285714285,65.08571428571429,67.46666666666667
Rec5ad2b59,41,66.95,68.35,66.6,70.1,65.43333333333334,68.28571428571429,65.11428571428571,67.53333333333333
Rec5ad2b59,42,66.99,68.3,66.6625,70.15,65.5,68.34285714285714,65.14285714285714,67.56666666666666
Rec5ad2b59,43,67.02,68.35,66.6875,70.25,65.5,68.4,65.14285714285714,67.6
Rec5ad2b59,44,67.09,68.4,66.7625,70.3,65.58333333333333,68.48571428571428,65.2,67.66666666666667
Rec5ad2b59,45,67.11,68.45,66.775,70.3,65.6,68.51428571428572,65.2,67.7
Rec5ad2b59,46,67.14,68.55,66.7875,70.3,65.61666666666666,68.54285714285714,65.2,67.76666666666667
Rec5ad2b59,47,67.15,68.6,66.7875,70.3,65.61666666666666,68.54285714285714,65.22857142857143,67.76666666666667
Rec5ad2b59,48,67.16,68.55,66.8125,70.3,65.65,68.57142857142857,65.22857142857143,67.76666666666667
Rec5ad2b59,49,67.21,68.6,66.8625,70.4,65.68333333333334,68.65714285714286,65.25714285714285,67.8
Rec5ad2b59,50,67.27,68.6,66.9375,70.6,65.71666666666667,68.8,65.25714285714285,67.83333333333333
Rec5ad2b59,51,67.33,68.65,67.0,70.6,65.8,68.85714285714286,65.25714285714285,67.96666666666667
Rec5ad2b59,52,67.36,68.7,67.025,70.65,65.81666666666666,68.91428571428571,65.25714285714285,68.0
Rec5ad2b59,53,67.4,68.7,67.075,70.75,65.85,69.02857142857142,65.22857142857143,68.03333333333333
Rec5ad2b59,54,67.4,68.6,67.1,70.8,65.86666666666666,69.05714285714286,65.25714285714285,67.96666666666667
Rec5ad2b59,55,67.43,68.65,67.125,70.85,65.88333333333334,69.11428571428571,65.25714285714285,68.0
Rec5ad2b59,56,67.42,68.6,67.125,70.85,65.88333333333334,69.14285714285714,65.25714285714285,67.93333333333334
Rec5ad2b59,57,67.43,68.6,67.1375,70.9,65.88333333333334,69.2,65.22857142857143,67.93333333333334
Rec5ad2b59,58,67.49,68.65,67.2,70.95,65.95,69.28571428571429,65.28571428571429,67.96666666666667
Rec5ad2b59,59,67.51,68.55,67.25,71.0,66.0,69.34285714285714,65.31428571428572,67.93333333333334
Rec5ad2b59,60,67.52,68.55,67.2625,71.1,65.98333333333333,69.37142857142857,65.28571428571429,67.96666666666667
Rec5ad2b59,61,67.54,68.6,67.275,71.1,66.0,69.37142857142857,65.31428571428572,68.0
Rec5ad2b59,62,67.56,68.7,67.275,71.15,65.98333333333333,69.4,65.31428571428572,68.03333333333333
Rec5ad2b59,63,67.57,68.7,67.2875,71.2,65.98333333333333,69.42857142857143,65.31428571428572,68.03333333333333
Rec5ad2b59,64,67.56,68.75,67.2625,71.15,65.96666666666667,69.4,65.28571428571429,68.06666666666666
Rec5ad2b59,65,67.6,68.85,67.2875,71.2,65.98333333333333,69.42857142857143,65.31428571428572,68.13333333333334
Rec5ad2b59,66,67.62,68.85,67.3125,71.2,66.01666666666667,69.48571428571428,65.28571428571429,68.16666666666667
Rec5ad2b59,67,67.59,68.75,67.3,71.15,66.01666666666667,69.42857142857143,65.31428571428572,68.1
Rec5ad2b59,68,67.58,68.8,67.275,71.15,65.98333333333333,69.4,65.31428571428572,68.1
Rec5ad2b59,69,67.62,68.9,67.3,71.25,65.98333333333333,69.48571428571428,65.28571428571429,68.16666666666667
Rec5ad2b59,70,67.65,68.9,67.3375,71.25,66.03333333333333,69.48571428571428,65.31428571428572,68.23333333333333
Rec5ad2b59,71,67.7,68.9,67.4,71.3,66.1,69.57142857142857,65.34285714285714,68.26666666666667
Rec5ad2b59,72,67.76,68.95,67.4625,71.3,66.18333333333334,69.6,65.42857142857143,68.33333333333333
Rec5ad2b59,73,67.78,69.0,67.475,71.35,66.18333333333334,69.62857142857143,65.4,68.4
Rec5ad2b59,74,67.79,69.1,67.4625,71.35,66.16666666666667,69.62857142857143,65.37142857142857,68.46666666666667
Rec5ad2b59,75,67.82,69.1,67.5,71.4,66.2,69.65714285714286,65.42857142857143,68.46666666666667
Rec5ad2b59,76,67.82,69.15,67.4875,71.4,66.18333333333334,69.62857142857143,65.42857142857143,68.5
Rec5ad2b59,77,67.82,69.15,67.4875,71.4,66.18333333333334,69.6,65.45714285714286,68.5
Rec5ad2b59,78,67.85,69.4,67.4625,71.35,66.16666666666667,69.57142857142857,65.42857142857143,68.66666666666667
Rec5ad2b59,79,67.88,69.4,67.5,71.35,66.21666666666667,69.62857142857143,65.45714285714286,68.66666666666667
Rec5ad2b59,80,67.93,69.5,67.5375,71.4,66.25,69.65714285714286,65.51428571428572,68.73333333333333
Rec5ad2b59,81,67.95,69.55,67.55,71.4,66.26666666666667,69.65714285714286,65.54285714285714,68.76666666666667
Rec5ad2b59,82,67.96,69.55,67.5625,71.4,66.28333333333333,69.68571428571428,65.54285714285714,68.76666666666667
Rec5ad2b59,83,67.97,69.6,67.5625,71.4,66.28333333333333,69.68571428571428,65.51428571428572,68.83333333333333
Rec5ad2b59,84,68.02,69.6,67.625,71.5,66.33333333333333,69.74285714285715,65.54285714285714,68.9
Rec5ad2b59,85,68.03,69.6,67.6375,71.5,66.35,69.74285714285715,65.57142857142857,68.9
Rec5ad2b59,86,68.05,69.65,67.65,71.5,66.36666666666666,69.74285714285715,65.62857142857143,68.9
Rec5ad2b59,87,68.06,69.55,67.6875,71.5,66.41666666666667,69.8,65.62857142857143,68.86666666666666
Rec5ad2b59,88,68.07,69.55,67.7,71.55,66.41666666666667,69.82857142857142,65.6,68.9
Rec5ad2b59,89,68.06,69.55,67.6875,71.55,66.4,69.8,65.6,68.9
Rec5ad2b59,90,68.08,69.55,67.7125,71.55,66.43333333333334,69.8,65.6,68.96666666666667
Rec5ad2b59,91,68.09,69.6,67.7125,71.6,66.41666666666667,69.82857142857142,65.57142857142857,69.0
Rec5ad2b59,92,68.09,69.6,67.7125,71.6,66.41666666666667,69.82857142857142,65.6,68.96666666666667
Rec5ad2b59,93,68.11,69.6,67.7375,71.7,66.41666666666667,69.88571428571429,65.6,68.96666666666667
Rec5ad2b59,94,68.16,69.7,67.775,71.8,66.43333333333334,69.97142857142858,65.6,69.03333333333333
Rec5ad2b59,95,68.19,69.75,67.8,71.85,66.45,70.0,65.62857142857143,69.06666666666666
Rec5ad2b59,96,68.2,69.75,67.8125,71.85,66.46666666666667,70.0,65.65714285714286,69.06666666666666
Rec5ad2b59,97,68.22,69.8,67.825,71.85,66.48333333333333,70.0,65.68571428571428,69.1
Rec5ad2b59,98,68.24,69.85,67.8375,71.9,66.48333333333333,70.02857142857142,65.68571428571428,69.13333333333334
Rec5ad2b59,99,68.22,69.8,67.825,71.9,66.46666666666667,70.02857142857142,65.68571428571428,69.06666666666666
Rec5ad2b59,100,68.25,69.8,67.8625,71.95,66.5,70.08571428571429,65.71428571428571,69.06666666666666
R6b05b33ef,0,64.95,66.35,64.6,67.7,63.56666666666667,65.45714285714286,64.45714285714286,64.93333333333334
R6b05b33ef,1,64.98,66.35,64.6375,67.7,63.61666666666667,65.51428571428572,64.48571428571428,64.93333333333334
R6b05b33ef,2,65.03,66.4,64.6875,67.8,63.65,65.71428571428571,64.4,64.96666666666667
R6b05b33ef,3,65.11,66.55,64.75,67.9,63.7,65.82857142857142,64.34285714285714,65.16666666666667
R6b05b33ef,4,65.15,66.55,64.8,67.95,63.75,65.85714285714286,64.37142857142857,65.23333333333333
R6b05b33ef,5,65.2,66.55,64.8625,67.95,63.833333333333336,65.88571428571429,64.4,65.33333333333333
R6b05b33ef,6,65.27,66.6,64.9375,68.05,63.9,65.94285714285714,64.51428571428572,65.36666666666666
R6b05b33ef,7,65.4,66.6,65.1,68.3,64.03333333333333,66.17142857142858,64.48571428571428,65.56666666666666
R6b05b33ef,8,65.56,66.95,65.2125,68.45,64.13333333333334,66.31428571428572,64.51428571428572,65.9
R6b05b33ef,9,65.63,67.1,65.2625,68.5,64.18333333333334,66.42857142857143,64.51428571428572,66.0
R6b05b33ef,10,65.78,67.35,65.3875,68.7,64.28333333333333,66.62857142857143,64.54285714285714,66.23333333333333
R6b05b33ef,11,65.88,67.55,65.4625,68.8,64.35,66.74285714285715,64.54285714285714,66.43333333333334
R6b05b33ef,12,65.98,67.7,65.55,68.85,64.45,66.88571428571429,64.54285714285714,66.6
R6b05b33ef,13,66.07,67.8,65.6375,69.0,64.51666666666667,66.97142857142858,64.62857142857143,66.7
R6b05b33ef,14,66.19,68.0,65.7375,69.05,64.63333333333334,67.11428571428571,64.65714285714286,66.9
R6b05b33ef,15,66.24,68.0,65.8,69.15,64.68333333333334,67.22857142857143,64.65714285714286,66.93333333333334
R6b05b33ef,16,66.27,68.0,65.8375,69.2,64.71666666666667,67.34285714285714,64.62857142857143,66.93333333333334
R6b05b33ef,17,66.38,68.1,65.95,69.3,64.83333333333333,67.51428571428572,64.68571428571428,67.03333333333333
R6b05b33ef,18,66.44,68.1,66.025,69.4,64.9,67.65714285714286,64.68571428571428,67.06666666666666
R6b05b33ef,19,66.51,68.1,66.1125,69.55,64.96666666666667,67.71428571428571,64.77142857142857,67.13333333333334
R6b05b33ef,20,66.8,68.4,66.4,69.65,65.31666666666666,67.97142857142858,64.88571428571429,67.66666666666667
R6b05b33ef,21,66.84,68.35,66.4625,69.8,65.35,68.05714285714286,64.91428571428571,67.66666666666667
R6b05b33ef,22,66.98,68.35,66.6375,69.95,65.53333333333333,68.25714285714285,65.05714285714286,67.73333333333333
R6b05b33ef,23,67.04,68.35,66.7125,70.0,65.61666666666666,68.37142857142857,65.05714285714286,67.8
R6b05b33ef,24,67.1,68.6,66.725,70.1,65.6,68.4,65.05714285714286,67.96666666666667
R6b05b33ef,25,67.12,68.6,66.75,70.15,65.61666666666666,68.4,65.08571428571429,68.0
R6b05b33ef,26,67.22,68.6,66.875,70.3,65.73333333333333,68.62857142857143,65.17142857142858,67.96666666666667
R6b05b33ef,27,67.27,68.55,66.95,70.4,65.8,68.68571428571428,65.25714285714285,67.96666666666667
R6b05b33ef,28,67.31,68.6,66.9875,70.45,65.83333333333333,68.77142857142857,65.25714285714285,68.0
R6b05b33ef,29,67.32,68.75,66.9625,70.5,65.78333333333333,68.82857142857142,65.2,68.03333333333333
R6b05b33ef,30,67.67,69.1,67.3125,71.15,66.03333333333333,69.28571428571429,65.42857142857143,68.4
R6b05b33ef,31,67.72,69.15,67.3625,71.2,66.08333333333333,69.34285714285714,65.4,68.53333333333333
R6b05b33ef,32,67.81,69.25,67.45,71.35,66.15,69.51428571428572,65.37142857142857,68.66666666666667
R6b05b33ef,33,67.8,69.3,67.425,71.4,66.1,69.51428571428572,65.31428571428572,68.7
R6b05b33ef,34,67.8,69.45,67.3875,71.3,66.08333333333333,69.48571428571428,65.25714285714285,68.8
R6b05b33ef,35,67.88,69.45,67.4875,71.35,66.2,69.6,65.34285714285714,68.83333333333333
R6b05b33ef,36,67.97,69.5,67.5875,71.5,66.28333333333333,69.74285714285715,65.4,68.9
R6b05b33ef,37,68.0,69.55,67.6125,71.55,66.3,69.77142857142857,65.42857142857143,68.93333333333334
R6b05b33ef,38,68.0,69.55,67.6125,71.5,66.31666666666666,69.82857142857142,65.37142857142857,68.93333333333334
R6b05b33ef,39,68.0,69.65,67.5875,71.55,66.26666666666667,69.82857142857142,65.34285714285714,68.96666666666667
R6b05b33ef,40,68.2,70.1,67.725,71.9,66.33333333333333,70.11428571428571,65.31428571428572,69.33333333333333
R6b05b33ef,41,68.22,70.0,67.775,71.9,66.4,70.11428571428571,65.4,69.3
R6b05b33ef,42,68.25,70.05,67.8,71.95,66.41666666666667,70.14285714285714,65.42857142857143,69.33333333333333
R6b05b33ef,43,68.31,70.05,67.875,72.1,66.46666666666667,70.22857142857143,65.45714285714286,69.4
R6b05b33ef,44,68.3,70.05,67.8625,72.1,66.45,70.2,65.45714285714286,69.4
R6b05b33ef,45,68.33,69.95,67.925,72.15,66.51666666666667,70.22857142857143,65.51428571428572,69.4
R6b05b33ef,46,68.39,70.05,67.975,72.1,66.6,70.2,65.57142857142857,69.56666666666666
R6b05b33ef,47,68.43,70.1,68.0125,72.15,66.63333333333334,70.28571428571429,65.6,69.56666666666666
R6b05b33ef,48,68.5,70.15,68.0875,72.35,66.66666666666667,70.4,65.6,69.66666666666667
R6b05b33ef,49,68.53,70.25,68.1,72.3,66.7,70.34285714285714,65.68571428571428,69.73333333333333
R6b05b33ef,50,68.64,70.25,68.2375,72.8,66.71666666666667,70.68571428571428,65.65714285714286,69.73333333333333
R6b05b33ef,51,68.64,70.15,68.2625,72.85,66.73333333333333,70.68571428571428,65.71428571428571,69.66666666666667
R6b05b33ef,52,68.61,70.2,68.2125,72.75,66.7,70.62857142857143,65.68571428571428,69.66666666666667
R6b05b33ef,53,68.62,70.2,68.225,72.75,66.71666666666667,70.62857142857143,65.71428571428571,69.66666666666667
R6b05b33ef,54,68.64,70.25,68.2375,72.9,66.68333333333334,70.68571428571428,65.71428571428571,69.66666666666667
R6b05b33ef,55,68.64,70.25,68.2375,72.9,66.68333333333334,70.68571428571428,65.71428571428571,69.66666666666667
R6b05b33ef,56,68.68,70.3,68.275,73.0,66.7,70.74285714285715,65.77142857142857,69.66666666666667
R6b05b33ef,57,68.71,70.3,68.3125,73.05,66.73333333333333,70.77142857142857,65.82857142857142,69.66666666666667
R6b05b33ef,58,68.71,70.3,68.3125,73.1,66.71666666666667,70.77142857142857,65.82857142857142,69.66666666666667
R6b05b33ef,59,68.71,70.3,68.3125,73.15,66.7,70.74285714285715,65.88571428571429,69.63333333333334
R6b05b33ef,60,68.78,70.4,68.375,73.2,66.76666666666667,70.82857142857142,65.88571428571429,69.76666666666667
R6b05b33ef,61,68.82,70.45,68.4125,73.3,66.78333333333333,70.88571428571429,65.91428571428571,69.8
